,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LogSalePrice,Prop_Addr,ClassPr_S,ClassSc_S,AcreGr,AcreNt_S,NmbrBRs,Latitude,Longitude,LF_median,YmSold
1419,903426180,1962,149500,1-1/2 STORY FINISHED ALL AGES,RM,8094,1,Grvl,3,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0.0,1,0.0,888.0,888.0,GasA,5,1,SBrkr,888,1074,0,0.0,0.0,1,1,4,1,3,9,7,1,3,Detchd,1915.0,1,2.0,572.0,3,3,2,160,0,364,0,0,0,0,GdPrv,None,0,6,2010,WD ,Normal,11.915051671812877,807 HODGE AVE,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,4.0,42.028888,-93.621674,57.0,2010-6
1420,916475020,1629,270000,1-STORY 1946 & NEWER ALL STYLES,RL,14536,1,None,3,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4,3,3,5,1300.0,1,0.0,316.0,1616.0,GasA,5,1,SBrkr,1629,0,0,1.0,0.0,2,0,3,1,4,9,7,1,4,Attchd,2002.0,3,3.0,808.0,3,3,2,0,252,0,0,0,0,0,None,None,0,11,2007,WD ,Normal,12.506177237980511,2402 SUNCREST DR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,41.995341,-93.647585,85.0,2007-11
1421,905200490,960,145000,SPLIT OR MULTI-LEVEL,RL,10246,1,None,2,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,4,3,5,648.0,1,0.0,0.0,648.0,GasA,5,1,SBrkr,960,0,0,1.0,1.0,0,0,0,1,3,3,7,0,0,Attchd,1965.0,1,1.0,364.0,3,3,2,88,0,0,0,0,0,0,None,None,0,5,2006,WD ,Normal,11.884489021402711,1210 GARFIELD CIR,RESIDENTIAL,SPLIT OR MULTI-LEVEL,0.0,0.0,0.0,42.033686,-93.669544,68.0,2006-5
1422,905401045,1363,241500,1-STORY 1946 & NEWER ALL STYLES,RL,39104,1,None,2,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,4,1,226.0,5,1063.0,96.0,1385.0,GasA,5,1,SBrkr,1363,0,0,1.0,0.0,1,0,2,1,3,5,4,2,3,Attchd,1954.0,1,2.0,439.0,3,3,2,81,0,0,0,0,0,0,None,None,0,4,2008,WD ,Normal,12.394624752074764,516 OLIVER CIR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.028568,-93.666066,73.0,2008-4
1423,902205090,928,112500,1-STORY 1946 & NEWER ALL STYLES,RM,6000,1,None,3,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,2,308.0,1,0.0,620.0,928.0,GasA,4,1,FuseA,928,0,0,0.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1957.0,3,1.0,288.0,3,3,2,0,0,0,0,0,0,0,None,None,0,6,2008,WD ,Normal,11.630708500626612,1106 STAFFORD AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.032094,-93.607713,50.0,2008-6
1424,910205130,1558,152000,1-1/2 STORY FINISHED ALL AGES,RM,13710,1,None,3,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,420.0,1,0.0,490.0,910.0,GasA,3,1,FuseA,910,648,0,0.0,0.0,1,1,4,1,3,6,7,0,0,Attchd,1950.0,1,1.0,282.0,3,3,2,289,0,0,0,0,0,0,MnPrv,None,0,6,2007,WD ,Normal,11.931635799828413,210 S HAZEL AVE,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,4.0,42.021497,-93.626689,75.0,2007-6
1425,528280130,1792,186500,2-STORY 1946 & NEWER,RL,10261,1,None,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,318.0,3,3,PConc,4,3,1,1,0.0,1,0.0,936.0,936.0,GasA,5,1,SBrkr,962,830,0,1.0,0.0,2,1,3,1,3,8,7,1,3,Attchd,2000.0,3,2.0,451.0,3,3,2,0,0,0,0,0,0,0,None,None,0,5,2008,WD ,Normal,12.136186518066006,2427 WELBECK DR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.057986,-93.641331,93.0,2008-5
1426,534127130,1442,185000,1-STORY 1946 & NEWER ALL STYLES,RL,11717,1,None,2,Lvl,Inside,Gtl,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,571.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1442.0,1442.0,GasA,3,1,SBrkr,1442,0,0,0.0,0.0,2,0,2,1,3,6,7,1,3,Attchd,1970.0,2,2.0,615.0,3,3,2,371,0,0,0,0,0,0,None,None,0,2,2009,WD ,Normal,12.128111104060462,2638 CLEVELAND DR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.048009,-93.634634,68.0,2009-2
1427,526353030,2110,244000,1-STORY 1946 & NEWER ALL STYLES,RL,11160,1,None,3,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,3,3,1,4,1065.0,1,0.0,1045.0,2110.0,GasA,5,1,SBrkr,2110,0,0,1.0,0.0,2,1,3,1,5,8,7,2,3,Attchd,1968.0,3,2.0,522.0,3,3,2,0,0,0,0,0,0,0,None,None,0,4,2010,WD ,Normal,12.404923504275338,3004 NORTHWOOD DR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.051245,-93.61732,93.0,2010-4
1428,903481100,1344,82375,2 FAMILY CONVERSION - ALL STYLES AND AGES,RM,10320,1,Grvl,3,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,3,3,1915,1950,Gable,CompShg,AsphShn,AsphShn,None,0.0,2,2,PConc,3,2,1,1,0.0,1,0.0,536.0,536.0,GasA,5,0,FuseF,808,536,0,0.0,0.0,2,0,3,2,3,8,7,0,0,None,1915.0,0,0.0,0.0,0,0,0,42,0,204,0,0,0,0,None,None,0,5,2008,WD ,Normal,11.319037271804808,1017 N 2ND ST,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,0.0,0.0,3.0,42.0242331,-93.6246096,60.0,2008-5
1429,535402120,1716,171000,2-STORY 1946 & NEWER,RL,9247,1,None,2,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,3,3,CBlock,3,3,1,2,319.0,1,0.0,539.0,858.0,GasA,5,1,SBrkr,858,858,0,0.0,0.0,1,1,4,1,3,8,7,1,4,Attchd,1962.0,3,2.0,490.0,3,3,2,0,84,0,0,120,0,0,None,None,0,3,2008,WD ,Normal,12.049418835484797,1809 MAXWELL AVE,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.040021,-93.607422,70.0,2008-3
1430,527302210,1782,220000,1-STORY 1946 & NEWER ALL STYLES,RL,14450,1,None,3,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1979,1979,Hip,CompShg,Plywood,Plywood,BrkFace,194.0,4,3,CBlock,4,2,1,4,864.0,1,449.0,469.0,1782.0,GasA,3,1,SBrkr,1782,0,0,0.0,1.0,2,0,3,1,4,6,7,1,3,Attchd,1979.0,3,2.0,551.0,3,3,2,467,0,0,0,0,0,0,None,None,0,3,2008,WD ,Normal,12.301382825334498,3314 CLINTON CT,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.054503,-93.636505,85.0,2008-3
1431,532378130,912,124000,1-STORY 1946 & NEWER ALL STYLES,RL,8020,1,None,2,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,644.0,1,0.0,268.0,912.0,GasA,3,0,SBrkr,912,0,0,0.0,0.0,1,0,3,1,3,6,7,0,0,None,1964.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,GdWo,None,0,4,2006,WD ,Normal,11.728036844587175,1309 GARFIELD AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.03457,-93.669708,68.0,2006-4
1432,902301130,1232,114000,2-STORY 1945 & OLDER,RM,4571,1,Grvl,3,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,3,168.0,1,0.0,448.0,616.0,GasA,5,1,SBrkr,616,616,0,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1920.0,1,2.0,480.0,2,2,2,280,0,143,0,0,0,0,None,None,0,6,2007,WD ,Normal,11.643953727376633,824 WILSON AVE,RESIDENTIAL,2-STORY 1945 & OLDER,0.0,0.0,3.0,42.029198,-93.618294,35.0,2007-6
1433,902103100,1378,128900,1-1/2 STORY FINISHED ALL AGES,RM,4080,1,Grvl,3,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,901.0,901.0,GasA,4,1,SBrkr,861,517,0,0.0,0.0,1,0,3,1,4,6,7,0,0,Detchd,1920.0,1,1.0,162.0,2,2,1,54,0,40,0,0,0,0,None,None,0,6,2009,WD ,Normal,11.766792188927278,611 11TH ST,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,3.0,42.0320748,-93.619013,68.0,2009-6
1434,535454100,1461,133500,1-1/2 STORY FINISHED ALL AGES,RL,10800,1,None,3,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,832.0,832.0,GasA,3,1,FuseF,832,629,0,0.0,0.0,2,0,4,1,3,6,7,0,0,Detchd,1949.0,1,1.0,384.0,3,3,2,0,204,0,0,0,0,0,None,None,0,8,2009,WD ,Normal,11.801856756822442,115 E 13TH ST,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,4.0,42.0347542,-93.609945,60.0,2009-8
1435,909250040,2601,189000,2-STORY 1945 & OLDER,RL,9842,1,None,3,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,BrkTil,3,2,1,1,0.0,1,0.0,612.0,612.0,GasA,5,1,SBrkr,990,1611,0,0.0,0.0,3,1,4,1,3,8,7,0,0,BuiltIn,1998.0,2,2.0,621.0,3,3,2,183,0,301,0,0,0,0,None,None,0,5,2008,WD ,Normal,12.14950229404178,2324 KNAPP ST,RESIDENTIAL,2-STORY 1945 & OLDER,0.0,0.0,4.0,42.019092,-93.646748,51.0,2008-5
1436,902325070,2138,106000,2-1/2 STORY ALL AGES,RM,8100,1,None,3,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,849.0,849.0,GasA,3,0,FuseA,1075,1063,0,0.0,0.0,2,0,2,3,3,11,7,0,0,Detchd,1910.0,1,2.0,360.0,2,1,0,40,156,0,0,0,0,0,MnPrv,None,0,11,2009,WD ,Normal,11.571194373094205,803 KELLOGG AVE,RESIDENTIAL,2-1/2 STORY ALL AGES,0.0,0.0,2.0,42.028957,-93.613887,90.0,2009-11
1437,533125140,2786,372500,2-STORY 1946 & NEWER,RL,11025,1,None,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,9,5,1993,1994,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,568.0,4,3,PConc,4,3,4,3,520.0,1,0.0,1328.0,1848.0,GasA,5,1,SBrkr,1827,959,0,1.0,0.0,2,1,4,1,4,10,7,1,5,Attchd,1993.0,3,2.0,636.0,3,3,2,294,49,0,0,0,0,0,None,None,0,6,2008,WD ,Normal,12.827992316801751,3118 GREENWOOD RD,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.048607,-93.653232,105.0,2008-6
1438,924100060,1632,173000,2-STORY 1946 & NEWER,RL,10457,1,None,2,Lvl,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,5,CBlock,3,3,4,3,496.0,1,288.0,0.0,784.0,GasA,5,1,SBrkr,784,848,0,0.0,0.0,1,1,4,1,3,7,7,1,3,Attchd,1969.0,2,2.0,898.0,3,3,2,0,173,368,0,0,0,0,MnPrv,None,0,4,2009,WD ,Normal,12.061046873479915,3502 JEWEL DR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,41.99095,-93.600191,70.0,2009-4
1439,533251120,1232,162500,1-STORY 1946 & NEWER ALL STYLES,RL,11120,1,None,2,Lvl,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,1,3,660.0,1,0.0,572.0,1232.0,GasA,3,1,SBrkr,1232,0,0,0.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,1984.0,1,2.0,516.0,3,3,2,0,0,0,0,0,0,0,None,None,0,6,2008,WD ,Normal,11.998433280751929,2810 PINEHURST CIR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.044693,-93.645713,68.0,2008-6
1440,907414020,1500,190000,1-STORY 1946 & NEWER ALL STYLES,RL,8487,1,None,3,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,3,5,20.0,1,0.0,1480.0,1500.0,GasA,5,1,SBrkr,1500,0,0,0.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2004.0,2,2.0,570.0,3,3,2,192,36,0,0,0,0,0,None,None,0,8,2009,WD ,Normal,12.154779351142624,4914 WALLER ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.014054,-93.686051,63.0,2009-8
1441,535451110,864,129000,1-STORY 1946 & NEWER ALL STYLES,RL,7200,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,398.0,3,149.0,317.0,864.0,GasA,4,1,SBrkr,864,0,0,1.0,0.0,1,0,3,1,4,5,7,0,0,Detchd,1980.0,2,2.0,720.0,3,3,2,194,0,0,0,0,0,0,None,None,0,7,2007,WD ,Normal,11.76756768334381,1415 STAFFORD AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.035876,-93.607963,60.0,2007-7
1442,535302130,1152,137500,1-STORY 1946 & NEWER ALL STYLES,RL,9373,1,None,2,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,84.0,3,3,CBlock,3,3,1,2,500.0,1,196.0,456.0,1152.0,GasA,3,1,SBrkr,1152,0,0,0.0,0.0,1,1,3,1,3,6,7,0,0,Detchd,1971.0,1,2.0,636.0,3,3,2,0,0,0,0,0,0,0,None,None,0,5,2008,WD ,Normal,11.831379196088763,1802 CLARK AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.040301,-93.617084,102.0,2008-5
1443,905402110,1350,146000,1-STORY 1946 & NEWER ALL STYLES,RL,9375,1,None,3,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,2,799.0,1,0.0,168.0,967.0,GasA,5,1,SBrkr,1350,0,0,0.0,0.0,1,1,3,1,3,6,7,1,4,Attchd,1954.0,2,2.0,504.0,3,3,2,237,0,0,0,0,0,0,None,None,0,6,2006,WD ,Normal,11.891361900690473,3603 WOODLAND ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.02653,-93.666035,75.0,2006-6
1444,534175100,1334,164500,1-STORY 1946 & NEWER ALL STYLES,RL,10140,1,None,3,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,3,3,CBlock,3,3,1,3,553.0,1,68.0,713.0,1334.0,GasA,4,1,SBrkr,1334,0,0,1.0,0.0,2,0,3,1,3,7,7,0,0,Attchd,1967.0,2,2.0,477.0,3,3,2,0,20,35,0,264,0,0,None,None,0,4,2006,WD ,Normal,12.010665849187564,2207 HAYES AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.043548,-93.632472,78.0,2006-4
1445,527164060,1593,178000,2-STORY 1946 & NEWER,RL,9636,1,None,2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,808.0,808.0,GasA,4,1,SBrkr,808,785,0,0.0,0.0,2,1,3,1,3,7,7,1,3,BuiltIn,1993.0,2,2.0,389.0,3,3,2,342,40,0,0,0,0,0,MnPrv,None,0,12,2009,WD ,Normal,12.089538829274222,3801 COLUMBINE AVE,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.05793,-93.635753,68.0,2009-12
1446,907270050,2214,268500,2-STORY 1946 & NEWER,RL,10566,1,None,2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,261.0,4,3,PConc,4,3,3,5,920.0,1,0.0,170.0,1090.0,GasA,5,1,SBrkr,1090,1124,0,1.0,0.0,2,1,3,1,4,8,7,1,3,Attchd,1999.0,3,3.0,646.0,3,3,2,197,80,0,0,0,0,0,None,None,0,7,2006,WD ,Normal,12.500606192931057,614 POE AVE,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.016904,-93.683718,67.0,2006-7
1447,528178010,2200,382500,1-STORY 1946 & NEWER ALL STYLES,RL,15262,1,None,2,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,4,3,PConc,5,3,4,5,1557.0,1,0.0,643.0,2200.0,GasA,5,1,SBrkr,2200,0,0,1.0,0.0,2,1,3,1,5,8,7,1,4,Attchd,2003.0,3,3.0,685.0,3,3,2,208,55,0,0,0,0,0,None,None,0,7,2009,WD ,Normal,12.854483932248728,3815 VALLEY VIEW RD,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.05851,-93.6552449,117.0,2009-7
1448,907200230,1040,124000,1-STORY 1946 & NEWER ALL STYLES,RL,8430,1,None,3,HLS,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,3,3,CBlock,4,3,1,2,616.0,1,0.0,424.0,1040.0,GasA,3,1,SBrkr,1040,0,0,0.0,0.0,2,0,3,1,3,5,7,0,0,None,1978.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,None,None,0,8,2009,WD ,Normal,11.728036844587175,5129 SCHUBERT ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.021384,-93.686916,60.0,2009-8
1449,527162090,1253,176000,1-STORY 1946 & NEWER ALL STYLES,RL,7875,1,None,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4,4,1,1,0.0,1,0.0,1237.0,1237.0,GasA,4,1,SBrkr,1253,0,0,0.0,0.0,2,0,3,1,3,6,7,1,3,Attchd,1995.0,3,2.0,402.0,3,3,2,220,21,0,0,0,0,0,None,None,0,6,2007,WD ,Normal,12.078239274020289,3809 EISENHOWER AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.059517,-93.637883,63.0,2007-6
1450,527450460,1030,116000,2-STORY PUD - 1946 & NEWER,RM,1890,1,None,3,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,380.0,3,3,CBlock,3,3,1,4,282.0,1,0.0,212.0,494.0,GasA,5,1,SBrkr,494,536,0,0.0,0.0,1,1,3,1,3,6,7,0,0,Detchd,1973.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,None,None,0,7,2006,WD ,Normal,11.661345470088502,1220 TRUMAN PL,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,0.0,0.0,3.0,42.051798,-93.627103,21.0,2006-7
1451,528106120,1618,252000,1-STORY 1946 & NEWER ALL STYLES,RL,16163,1,None,3,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1618.0,1618.0,GasA,5,1,SBrkr,1618,0,0,0.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2004.0,3,3.0,880.0,3,3,2,0,0,0,0,0,0,0,None,None,0,7,2006,WD ,Normal,12.437184366493561,3337 WESTON DR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.061284,-93.657991,110.0,2006-7
1452,528294070,2291,230000,2-STORY 1946 & NEWER,RL,8738,1,None,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,4,3,PConc,4,3,1,1,0.0,1,0.0,975.0,975.0,GasA,5,1,SBrkr,1005,1286,0,0.0,0.0,2,1,4,1,4,8,7,1,3,BuiltIn,1999.0,3,2.0,429.0,3,3,2,192,0,0,0,0,0,0,None,None,0,2,2006,WD ,Normal,12.345834587905333,3808 HYDE AVE,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.058461,-93.641053,66.0,2006-2
1453,535455090,1278,127500,1-1/2 STORY FINISHED ALL AGES,RL,7200,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,2,673.0,1,0.0,181.0,854.0,GasA,2,1,FuseA,854,424,0,0.0,0.0,1,0,4,1,3,6,7,0,0,Attchd,1954.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,MnWw,None,0,4,2008,WD ,Normal,11.755871643580617,1312 CARROLL AVE,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,4.0,42.034686,-93.608903,60.0,2008-4
1454,535176070,1244,150000,1-STORY 1946 & NEWER ALL STYLES,RL,11988,1,None,2,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,2,777.0,1,0.0,467.0,1244.0,GasA,5,1,FuseA,1244,0,0,0.0,0.0,1,1,3,1,3,6,7,2,4,Attchd,1957.0,1,1.0,336.0,3,3,2,0,40,0,0,0,0,0,None,None,0,5,2007,WD ,Normal,11.918390573078392,2204 DUFF AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.044218,-93.613046,90.0,2007-5
1455,902405070,2495,184000,2-STORY 1945 & OLDER,RM,10800,1,None,3,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1890,1999,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,1313.0,1313.0,GasW,4,1,SBrkr,1313,1182,0,0.0,0.0,2,0,5,1,3,10,7,1,4,Detchd,1950.0,1,2.0,342.0,3,2,2,0,299,0,0,0,0,0,None,None,0,12,2008,WD ,Normal,12.122691036591123,223 E 6TH ST,RESIDENTIAL,2-STORY 1945 & OLDER,0.0,0.0,5.0,42.0273991,-93.6075521,60.0,2008-12
1456,535478090,864,105000,1-STORY 1946 & NEWER ALL STYLES,RL,7000,1,None,3,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,468.0,1,0.0,396.0,864.0,GasA,4,1,SBrkr,864,0,0,0.0,1.0,1,0,3,1,3,5,7,0,0,Attchd,1962.0,1,1.0,336.0,3,3,2,0,0,0,0,0,0,0,GdWo,None,0,2,2006,WD ,Normal,11.56171562913966,607 E 13TH ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.034753,-93.604568,70.0,2006-2
