,PID,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenQual,Functional,Fireplaces,GarageFinish,GarageCars,PavedDrive,MoSold,SaleCondition,LogSalePrice,ClassPr_S,Latitude,Longitude,LF_median,DistanceFromCenter,total_baths,TotalPorchSF,TotalFinSF
1050,907275030,210900,2-STORY 1946 & NEWER,RL,21533,1,CollgCr,Feedr,Norm,2Story,7,5,1996,1997,Gable,VinylSd,0.0,4,3,5,4,1,1,1065.0,1065.0,5,1,SBrkr,0,4,4,7,1,1,2,2,8,1,12.259139366466863,RESIDENTIAL,42.01869,-93.679147,68.0,4.670947817128433,2.5,168,2049.0
1051,907203110,122000,1-STORY 1946 & NEWER ALL STYLES,RL,10356,3,CollgCr,Norm,Norm,1Story,5,6,1975,1975,Gable,HdBoard,0.0,3,3,3,3,3,3,253.0,969.0,3,1,SBrkr,0,3,3,7,0,1,2,2,1,1,11.711776323715394,RESIDENTIAL,42.021025,-93.684354,120.0,5.021698928225634,1.5,0,1685.0
1052,527127100,375000,1-STORY PUD 1946 & NEWER,RL,7296,2,StoneBr,Norm,Norm,1Story,8,5,2004,2005,Gable,CemntBd,0.0,4,3,5,5,3,5,243.0,2208.0,5,1,SBrkr,0,1,4,7,1,3,2,2,11,1,12.834681304952548,RESIDENTIAL,42.062903,-93.634265,28.0,3.6507502270842345,3.0,239,4487.0
1053,528431020,275000,1-STORY 1946 & NEWER ALL STYLES,RL,11194,2,Somerst,PosN,Norm,1Story,8,5,2008,2008,Gable,VinylSd,240.0,4,3,5,4,2,1,1696.0,1696.0,5,1,SBrkr,0,3,4,7,0,2,3,2,9,1,12.524526376648708,RESIDENTIAL,42.055036,-93.64247,86.0,3.0567642033691853,2.0,176,1696.0
1054,535379060,64500,1-STORY 1945 & OLDER,RL,10800,3,OldTown,Norm,Norm,1Story,4,6,1927,2007,Gable,Wd Sdng,0.0,3,3,4,3,1,1,656.0,656.0,3,1,SBrkr,0,4,3,7,0,1,1,2,8,1,11.074420502783864,RESIDENTIAL,42.035779,-93.612418,60.0,1.1774387793238694,2.0,0,968.0
1055,903205085,144000,1-STORY 1945 & OLDER,RL,8731,2,BrkSide,Norm,Norm,1Story,5,5,1920,1950,Gable,Stucco,0.0,3,2,4,3,1,3,270.0,915.0,3,1,SBrkr,0,3,3,3,1,1,2,2,5,1,11.877568578558138,RESIDENTIAL,42.031846,-93.627605,98.0,0.2445809479615098,1.0,342,1812.0
1056,531450120,171500,2-STORY 1946 & NEWER,RL,7703,3,SawyerW,Norm,Norm,2Story,6,6,1992,1992,Gable,HdBoard,0.0,4,4,5,4,1,5,400.0,816.0,5,1,SBrkr,0,3,4,7,0,2,2,2,11,1,12.052338545588132,RESIDENTIAL,42.036576,-93.687843,70.0,5.2298014270716,2.5,259,2146.0
1057,902205130,108500,1-STORY 1945 & OLDER,RM,6000,3,OldTown,Norm,Norm,1Story,4,4,1920,1950,Hip,MetalSd,0.0,3,3,5,3,1,4,710.0,960.0,4,1,FuseA,0,2,2,7,0,1,1,2,7,1,11.594505451962652,RESIDENTIAL,42.032357,-93.607723,50.0,1.4374222286858878,1.0,168,1210.0
1058,904100140,244400,2-STORY 1945 & OLDER,RL,24090,3,ClearCr,Norm,Norm,2Story,7,7,1940,1950,Gable,MetalSd,0.0,3,4,3,3,2,1,1032.0,1032.0,5,1,SBrkr,0,4,3,7,2,1,1,2,6,1,12.406561506279576,RESIDENTIAL,42.033454,-93.656231,68.0,2.596263870259152,2.0,374,2403.0
1059,923229140,196000,1-STORY 1946 & NEWER ALL STYLES,RL,33983,2,Mitchel,Norm,Norm,1Story,5,6,1977,1994,Gable,Plywood,0.0,3,2,5,3,2,4,48.0,1160.0,3,1,SBrkr,0,3,4,4,2,2,2,1,5,1,12.185869938212656,RESIDENTIAL,41.990264,-93.60678,61.0,4.752124160636402,2.5,780,2788.0
1060,903456060,91000,1-STORY 1945 & OLDER,RM,9786,3,IDOTRR,Norm,Norm,1Story,3,4,1922,1950,Hip,Wd Sdng,0.0,3,3,4,3,1,1,1007.0,1007.0,2,0,SBrkr,0,3,3,7,1,1,1,1,5,1,11.418614785498988,RESIDENTIAL,42.023117,-93.628416,60.0,0.8996997934751947,1.0,148,1077.0
1061,528431120,257000,2-STORY 1946 & NEWER,RL,9801,3,Somerst,Norm,Norm,2Story,8,5,2007,2007,Gable,VinylSd,156.0,4,3,5,4,3,1,1341.0,1341.0,5,1,SBrkr,0,3,4,7,1,2,3,2,7,1,12.456831363877356,RESIDENTIAL,42.055517,-93.64403,73.0,3.16594477674198,3.0,204,1861.0
1062,905107220,165000,1-STORY 1946 & NEWER ALL STYLES,RL,9535,2,Sawyer,Norm,Norm,1Story,5,5,1967,1967,Gable,HdBoard,450.0,3,3,3,3,1,3,0.0,1176.0,3,1,SBrkr,0,3,3,7,1,1,2,2,7,1,12.013700752882718,RESIDENTIAL,42.030702,-93.674385,68.0,4.078918666404911,2.5,284,2634.0
1063,903458170,103000,1-STORY 1945 & OLDER,RM,6240,3,IDOTRR,Norm,Norm,1.5Fin,4,5,1925,1950,Gable,MetalSd,0.0,3,3,3,3,1,3,628.0,780.0,3,1,FuseA,360,2,3,7,0,1,2,2,1,1,11.542484267211773,RESIDENTIAL,42.023085,-93.626716,52.0,0.8694993638494272,1.0,135,1360.0
1064,534202030,143000,1-STORY 1946 & NEWER ALL STYLES,RL,10355,2,NAmes,Norm,Norm,1Story,5,5,1967,1967,Gable,MetalSd,196.0,3,3,3,3,1,3,519.0,1214.0,3,1,SBrkr,0,3,3,7,1,2,1,2,7,1,11.870599909242044,RESIDENTIAL,42.048292,-93.626518,68.0,1.94905732517048,2.0,111,1909.0
1065,527127140,286000,1-STORY PUD 1946 & NEWER,RL,4923,3,StoneBr,Norm,Norm,1Story,8,5,2001,2002,Gable,CemntBd,0.0,4,3,5,5,3,5,440.0,1593.0,5,1,SBrkr,0,0,5,7,1,3,2,2,8,1,12.56374708980199,RESIDENTIAL,42.062976,-93.633876,41.0,3.6521060640882,2.5,344,2746.0
1066,535101150,126000,DUPLEX - ALL STYLES AND AGES,RL,8668,3,NAmes,Norm,Norm,1Story,5,5,1968,1968,Gable,MetalSd,0.0,3,3,3,3,1,1,1560.0,1560.0,3,1,SBrkr,0,4,3,7,0,1,3,2,5,1,11.744037185933616,RESIDENTIAL,42.049216,-93.619383,63.0,2.099646017919478,2.0,0,1560.0
1067,535402070,159950,SPLIT OR MULTI-LEVEL,RL,13400,3,NAmes,Norm,Norm,SLvl,5,5,1966,1966,Gable,VinylSd,1047.0,3,3,3,3,3,4,380.0,1024.0,3,1,SBrkr,0,3,3,7,1,2,2,2,6,1,11.982616545377663,RESIDENTIAL,42.040811,-93.608984,85.0,1.7287976655859714,2.0,0,1730.0
1068,902403070,140750,2-STORY 1945 & OLDER,RM,10560,3,OldTown,Norm,Norm,2Story,6,7,1922,1994,Gable,Wd Sdng,0.0,3,3,3,2,1,2,455.0,738.0,5,1,SBrkr,0,2,3,6,0,1,2,2,6,1,11.854740546001937,RESIDENTIAL,42.028165,-93.607088,60.0,1.5081875047279996,1.5,0,1753.0
1069,528477070,270000,2-STORY 1946 & NEWER,FV,10603,3,Somerst,Norm,Norm,2Story,8,5,2006,2006,Hip,VinylSd,121.0,4,3,5,5,1,5,218.0,900.0,5,1,SBrkr,0,3,4,7,1,3,3,2,7,1,12.506177237980513,RESIDENTIAL,42.052346,-93.64287,84.0,2.8138205232228644,3.5,213,2477.0
1070,908127100,118500,DUPLEX - ALL STYLES AND AGES,RL,11841,3,Edwards,Norm,Norm,SFoyer,6,5,1990,1990,Gable,HdBoard,104.0,3,4,3,4,3,5,0.0,816.0,3,1,SBrkr,0,3,3,7,0,0,0,2,5,1,11.682668239557325,RESIDENTIAL,42.019926,-93.673197,81.0,4.16068736493601,2.0,32,1632.0
1071,902301080,110000,1-1/2 STORY FINISHED ALL AGES,RM,3500,3,OldTown,Norm,Norm,1.5Fin,5,7,1947,1950,Gable,AsbShng,0.0,3,3,3,3,1,1,408.0,720.0,3,1,SBrkr,0,2,3,7,0,1,1,2,4,1,11.608235644774552,RESIDENTIAL,42.0290352,-93.6178679,50.0,0.6209023988800346,1.5,35,1596.0
1072,903475100,123000,2-STORY 1945 & OLDER,RM,5775,1,OldTown,Feedr,Norm,2Story,6,7,1915,2002,Gable,Wd Sdng,0.0,3,3,4,3,1,1,483.0,483.0,5,1,SBrkr,0,3,4,7,0,1,1,2,2,1,11.719939634354557,RESIDENTIAL,42.025796,-93.621862,68.0,0.6138256985043045,1.0,136,1427.0
1073,903226150,119000,1-STORY 1945 & OLDER,RM,6000,3,BrkSide,Norm,Norm,1Story,5,7,1924,2003,Gable,Wd Sdng,0.0,3,2,4,3,1,1,949.0,949.0,5,1,SBrkr,0,2,3,7,1,1,2,2,7,1,11.686878772093667,RESIDENTIAL,42.033511,-93.624566,50.0,0.3035731090724446,1.0,48,949.0
1074,902207080,126175,1-STORY 1946 & NEWER ALL STYLES,RM,5820,3,OldTown,Norm,Norm,1Story,3,8,1955,2005,Gable,VinylSd,0.0,3,4,3,3,1,4,906.0,1162.0,5,1,SBrkr,0,3,3,7,0,1,1,2,7,1,11.745425111208464,RESIDENTIAL,42.03146,-93.607744,49.0,1.4271216079899731,2.0,240,1419.0
1075,535450210,132000,1-1/2 STORY FINISHED ALL AGES,RL,8064,3,NAmes,Artery,Norm,1.5Fin,6,8,1948,2004,Gable,WdShing,0.0,3,3,3,3,1,4,161.0,816.0,3,1,SBrkr,0,3,3,7,0,1,1,2,5,1,11.790557201568507,RESIDENTIAL,42.035867,-93.61061,60.0,1.3152681219405469,2.0,414,1879.0
1076,535153070,148000,1-STORY 1946 & NEWER ALL STYLES,RL,8760,3,NAmes,Norm,Norm,1Story,6,6,1959,1959,Hip,MetalSd,220.0,3,3,3,3,1,1,1194.0,1194.0,3,1,SBrkr,0,3,3,7,0,2,1,2,4,1,11.904967552746252,RESIDENTIAL,42.043969,-93.616582,73.0,1.6209746129981384,2.0,120,1194.0
1077,905105170,134500,1-STORY 1946 & NEWER ALL STYLES,RL,8398,2,Sawyer,Norm,Norm,1Story,5,5,1967,1967,Gable,MetalSd,323.0,3,4,3,3,1,1,300.0,943.0,3,1,SBrkr,0,2,3,7,0,1,2,2,6,1,11.809319478024031,RESIDENTIAL,42.029679,-93.677997,68.0,4.379043243758008,2.0,132,1586.0
1078,907290080,216837,1-STORY 1946 & NEWER ALL STYLES,RL,9100,3,CollgCr,Norm,Norm,1Story,7,5,2004,2005,Hip,VinylSd,0.0,4,3,5,4,1,5,1836.0,1860.0,5,1,SBrkr,0,3,4,7,1,3,2,2,10,1,12.28690119819279,RESIDENTIAL,42.017186,-93.681895,70.0,4.937473846526233,2.0,153,1860.0
1079,526354070,206900,2-STORY 1946 & NEWER,RL,11075,3,NAmes,Norm,Norm,2Story,6,5,1969,1969,Gable,HdBoard,0.0,3,3,3,2,2,4,176.0,952.0,3,1,SBrkr,0,4,3,7,2,1,2,2,6,1,12.239990863733636,RESIDENTIAL,42.049587,-93.617424,85.0,2.1806937016583228,2.5,280,2888.0
1080,903458060,109900,1-STORY 1945 & OLDER,RM,4800,3,IDOTRR,Norm,Norm,1Story,4,7,1916,1990,Gable,MetalSd,0.0,3,3,3,3,1,1,999.0,1196.0,5,1,FuseA,0,2,3,7,0,1,2,2,7,1,11.607326140391711,RESIDENTIAL,42.023518,-93.625297,40.0,0.8100929855772155,2.0,0,1393.0
1081,532479050,129000,1-STORY 1946 & NEWER ALL STYLES,RL,10751,2,Sawyer,RRAe,Norm,1Story,5,5,1974,1974,Gable,Plywood,44.0,3,3,3,2,4,4,250.0,1037.0,3,1,SBrkr,0,2,3,7,0,2,2,2,8,1,11.76756768334381,RESIDENTIAL,42.03466,-93.660522,44.0,2.965042672728651,2.0,183,1824.0
1082,527427090,133000,1-STORY PUD 1946 & NEWER,RH,4058,3,NAmes,Norm,Norm,SFoyer,7,5,1998,1998,Gable,MetalSd,182.0,3,3,5,4,3,5,0.0,723.0,5,1,SBrkr,0,1,3,7,0,3,1,2,6,1,11.79810440720389,RESIDENTIAL,42.05467,-93.624798,34.0,2.6542753150374807,2.0,160,1490.0
1083,905109170,270000,1-STORY 1946 & NEWER ALL STYLES,RL,20062,2,ClearCr,Norm,Norm,1Story,7,7,1977,2001,Hip,Wd Sdng,0.0,4,4,3,4,4,4,328.0,1420.0,4,1,SBrkr,0,1,3,7,2,2,2,2,4,1,12.506177237980513,RESIDENTIAL,42.03009,-93.670114,68.0,3.726999401494823,2.5,496,2575.0
1084,905479110,125000,2 FAMILY CONVERSION - ALL STYLES AND AGES,RL,10880,3,Edwards,Norm,Norm,1Story,5,5,1950,1950,Gable,MetalSd,0.0,3,3,3,3,1,4,124.0,1164.0,3,0,SBrkr,0,3,3,7,0,1,1,2,8,1,11.736069016284436,RESIDENTIAL,42.022902,-93.662924,68.0,3.2532657887622936,2.0,48,2204.0
1085,907187040,235500,2-STORY 1946 & NEWER,RL,10820,1,CollgCr,Norm,Norm,2Story,7,5,1999,1999,Gable,VinylSd,0.0,4,3,5,4,4,5,646.0,988.0,5,1,SBrkr,0,3,4,7,1,2,2,2,3,1,12.36946619243861,RESIDENTIAL,42.017907,-93.688952,47.0,5.473663101018264,2.5,325,2215.0
1086,909451040,115000,2-STORY PUD - 1946 & NEWER,RM,1733,3,Blueste,Norm,Norm,2Story,6,6,1980,1980,Gable,MetalSd,0.0,3,3,3,3,1,1,516.0,516.0,3,1,SBrkr,0,2,3,7,1,1,2,2,5,1,11.652687407345388,RESIDENTIAL,42.009489,-93.645743,24.0,2.924304206658288,1.0,279,1032.0
1087,905475160,125000,1-STORY 1946 & NEWER ALL STYLES,RL,7440,3,Edwards,Norm,Norm,1Story,5,6,1954,1954,Gable,Wd Sdng,0.0,3,3,3,4,1,3,916.0,1089.0,3,1,SBrkr,0,3,3,7,1,2,1,1,9,1,11.736069016284436,RESIDENTIAL,42.026307,-93.660147,62.0,2.945706972320705,2.0,328,1262.0
1088,534250370,299800,2-STORY 1946 & NEWER,RL,8963,2,NWAmes,Norm,Norm,2Story,8,9,1976,1996,Hip,VinylSd,289.0,5,4,3,3,1,5,487.0,1142.0,5,1,SBrkr,0,4,4,7,2,3,2,2,7,1,12.610870864650634,RESIDENTIAL,42.044058,-93.630152,68.0,1.5343937969836845,4.0,204,3370.0
1089,905377010,135000,1-STORY 1946 & NEWER ALL STYLES,RL,17140,3,Edwards,Norm,Norm,1Story,4,6,1956,1956,Gable,VinylSd,0.0,3,3,3,3,1,4,75.0,1134.0,5,1,FuseA,0,3,3,7,0,2,1,2,4,1,11.813030057420567,RESIDENTIAL,42.023229,-93.671177,68.0,3.9059686463405474,1.0,0,2288.0
1090,908208020,140000,1-STORY 1946 & NEWER ALL STYLES,RM,8546,3,Edwards,Norm,Norm,1Story,4,5,2003,2004,Gable,VinylSd,0.0,3,3,5,4,1,1,1121.0,1121.0,5,1,SBrkr,0,2,3,7,0,2,2,2,3,1,11.84939770159144,RESIDENTIAL,42.020196,-93.66751,80.0,3.70404587660729,2.0,196,1121.0
1091,531479020,76000,1-1/2 STORY - UNFINISHED ALL AGES,RH,9000,3,SawyerW,Norm,Norm,1.5Unf,6,3,1928,1950,Gable,Wd Sdng,0.0,3,3,4,2,1,1,784.0,784.0,3,0,FuseA,0,2,3,7,0,1,2,0,10,1,11.238488619268468,RESIDENTIAL,42.035287,-93.680198,60.0,4.586079344386159,1.0,91,784.0
1092,909428280,335000,1-STORY 1946 & NEWER ALL STYLES,RL,17500,3,Crawfor,PosA,Norm,1Story,7,8,1959,2002,Gable,BrkFace,0.0,4,4,5,4,3,5,496.0,1902.0,3,1,SBrkr,0,3,5,7,2,3,2,2,5,1,12.721885810807205,RESIDENTIAL,42.011005,-93.639678,100.0,2.512970141372336,3.0,369,3308.0
1093,535454070,166000,1-1/2 STORY FINISHED ALL AGES,RL,8520,3,NAmes,Artery,Norm,1.5Fin,5,4,1952,1952,Gable,BrkFace,0.0,3,2,3,3,1,2,403.0,910.0,2,1,SBrkr,0,4,3,7,0,1,2,2,6,1,12.01974306733868,RESIDENTIAL,42.0347571,-93.609218,71.0,1.3757208415041378,2.0,0,1892.0
1094,535304020,139500,1-STORY 1946 & NEWER ALL STYLES,RL,12778,3,NAmes,Norm,Norm,1Story,5,6,1952,2003,Gable,MetalSd,0.0,3,3,3,3,1,5,350.0,1008.0,5,1,FuseA,0,2,3,7,0,2,1,2,1,1,11.845819880243557,RESIDENTIAL,42.039447,-93.617225,66.0,1.1562051995093665,2.0,154,1666.0
1095,527131110,247900,1-STORY PUD 1946 & NEWER,RL,6264,2,StoneBr,Norm,Norm,1Story,8,5,1997,1997,Gable,CemntBd,0.0,4,3,5,5,2,5,1008.0,1664.0,5,1,SBrkr,0,1,4,6,1,3,2,2,7,1,12.420780718023282,RESIDENTIAL,42.061374,-93.633781,45.0,3.4761366810133367,2.5,0,2338.0
1096,534403280,160000,1-STORY 1946 & NEWER ALL STYLES,RL,8800,3,NAmes,Norm,Norm,1Story,6,6,1964,1964,Hip,HdBoard,425.0,3,3,3,3,1,3,698.0,1251.0,3,1,SBrkr,0,3,3,7,2,2,1,2,3,1,11.982929094215963,RESIDENTIAL,42.038434,-93.626765,80.0,0.8612871577642622,2.0,116,1804.0
1097,527107040,168000,2-STORY 1946 & NEWER,RL,10364,2,Gilbert,Norm,Norm,2Story,6,5,1995,1996,Gable,MetalSd,0.0,3,3,5,4,1,1,806.0,806.0,4,1,SBrkr,0,3,3,7,1,3,2,2,5,1,12.031719258385396,RESIDENTIAL,42.060466,-93.63736,68.0,3.452991397809153,2.5,40,1572.0
1098,907270040,267000,2-STORY 1946 & NEWER,RL,16226,0,CollgCr,Norm,Norm,2Story,8,5,1998,1999,Gable,VinylSd,0.0,4,3,5,4,1,5,747.0,1028.0,5,1,SBrkr,0,4,4,7,1,3,2,2,5,1,12.495003937382387,RESIDENTIAL,42.0172,-93.683813,66.0,5.088044275583766,2.5,258,2733.0
1099,903455140,127500,1-STORY 1945 & OLDER,RM,7200,3,IDOTRR,Norm,Norm,1Story,6,7,1925,1992,Gable,VinylSd,0.0,3,3,3,3,1,1,1040.0,1040.0,4,1,SBrkr,0,2,3,7,0,1,2,2,7,1,11.755871643580615,RESIDENTIAL,42.0242588,-93.6265884,60.0,0.739086358331781,1.0,132,1040.0
1100,907180040,204750,2-STORY 1946 & NEWER,RL,9337,2,CollgCr,Norm,Norm,2Story,6,5,1997,1997,Gable,VinylSd,0.0,3,4,5,4,1,5,176.0,824.0,5,1,SBrkr,0,3,4,7,0,2,2,2,5,1,12.229545001715316,RESIDENTIAL,42.018378,-93.690633,69.0,5.594608706541751,3.5,162,2434.0
1101,528106020,555000,1-STORY 1946 & NEWER ALL STYLES,RL,15431,3,NridgHt,Norm,Norm,1Story,10,5,2008,2008,Hip,VinylSd,200.0,5,3,5,5,4,5,788.0,3094.0,5,1,SBrkr,0,2,5,7,2,3,3,2,4,1,13.226723392728571,RESIDENTIAL,42.061902,-93.657828,105.0,4.394141586586855,3.0,242,4708.0
1102,528228285,160000,1-STORY PUD 1946 & NEWER,RL,3203,3,Blmngtn,Norm,Norm,1Story,7,5,2006,2006,Gable,VinylSd,14.0,4,3,5,4,3,5,1129.0,1145.0,5,1,SBrkr,0,2,4,7,0,3,2,2,1,1,11.982929094215963,RESIDENTIAL,42.06257,-93.641635,43.0,3.7903167904045594,2.0,216,1161.0
1103,907262080,197000,2-STORY 1946 & NEWER,RL,8726,3,CollgCr,Norm,Norm,2Story,7,5,2002,2002,Gable,VinylSd,0.0,4,3,5,4,1,1,872.0,872.0,5,1,SBrkr,0,4,4,7,0,2,2,2,9,1,12.190959007720126,RESIDENTIAL,42.014494,-93.687675,70.0,5.485552525635235,2.5,108,1909.0
1104,923225260,151400,2-STORY PUD - 1946 & NEWER,RM,3964,3,MeadowV,Norm,Norm,2Story,6,4,1973,1973,Gable,CemntBd,0.0,3,3,3,4,1,4,105.0,942.0,4,1,SBrkr,0,5,3,3,1,3,2,2,6,1,11.927680619985486,RESIDENTIAL,41.991731,-93.603518,42.0,4.692838721049045,3.5,748,3358.0
1105,535383060,59000,1-STORY 1945 & OLDER,RL,5400,3,OldTown,Artery,Norm,1Story,2,5,1940,1950,Gable,Stucco,0.0,2,3,5,2,1,1,416.0,416.0,4,0,FuseA,0,2,4,7,0,0,0,0,6,1,10.985292722887856,RESIDENTIAL,42.0347572,-93.6117397,90.0,1.180275720732527,2.0,81,599.0
1106,527453050,146000,2-STORY PUD - 1946 & NEWER,RL,2308,3,NPkVill,Norm,Norm,2Story,6,5,1976,1976,Gable,Plywood,0.0,3,3,3,4,1,4,498.0,804.0,3,1,SBrkr,0,3,3,7,1,2,2,2,9,1,11.891361900690471,RESIDENTIAL,42.050705,-93.624729,24.0,2.2134481533849755,2.5,108,1854.0
1107,527107030,187500,2-STORY 1946 & NEWER,RL,13031,1,Gilbert,Norm,Norm,2Story,6,5,1995,1996,Gable,HdBoard,0.0,3,3,5,4,1,4,99.0,691.0,4,1,SBrkr,0,3,3,7,1,3,2,2,7,1,12.141534124392605,RESIDENTIAL,42.06048,-93.637566,68.0,3.4595424371766743,2.5,359,2090.0
1108,903236130,200000,2-STORY 1945 & OLDER,RM,7755,3,OldTown,Norm,Norm,2Story,6,8,1918,1995,Gable,Wd Sdng,0.0,3,4,3,3,1,1,1100.0,1100.0,5,1,FuseA,0,4,3,7,0,1,1,2,5,1,12.206072645530174,RESIDENTIAL,42.0304477,-93.6209132,47.0,0.3398113612011773,2.5,152,2264.0
1109,534450180,116500,1-STORY 1946 & NEWER ALL STYLES,RL,7207,2,BrkSide,Norm,Norm,1Story,5,7,1958,2008,Gable,Wd Sdng,0.0,3,4,3,3,4,3,162.0,858.0,4,1,SBrkr,0,2,3,7,0,0,0,2,2,1,11.665646551987892,RESIDENTIAL,42.035256,-93.629287,50.0,0.6089901085676783,2.0,117,1554.0
1110,528275080,215000,2-STORY 1946 & NEWER,RL,8658,2,Gilbert,Norm,Norm,2Story,6,5,2000,2000,Gable,VinylSd,0.0,3,3,5,4,1,4,250.0,982.0,5,1,SBrkr,0,3,3,7,1,3,2,2,4,1,12.2783933071098,RESIDENTIAL,42.05853,-93.642913,68.0,3.4198762066256383,2.5,0,2621.0
1111,909428340,215000,1-STORY 1946 & NEWER ALL STYLES,RL,21579,2,Crawfor,Norm,Norm,1Story,6,6,1968,1968,Hip,HdBoard,0.0,3,3,5,4,1,3,675.0,1488.0,5,1,SBrkr,0,3,3,7,2,2,2,2,9,1,12.2783933071098,RESIDENTIAL,42.011506,-93.641849,68.0,2.557328172621464,2.5,216,2301.0
1112,528441080,307000,1-STORY 1946 & NEWER ALL STYLES,RL,10084,3,Somerst,Norm,Norm,1Story,8,5,2004,2005,Gable,VinylSd,186.0,4,3,5,5,3,5,317.0,1686.0,5,1,SBrkr,0,3,4,7,1,2,2,2,8,1,12.634603026569334,RESIDENTIAL,42.053108,-93.641251,75.0,2.8202872889049164,3.0,312,3063.0
1113,527105130,270000,2-STORY 1946 & NEWER,RL,11792,2,Gilbert,Norm,Norm,2Story,8,5,2003,2003,Gable,VinylSd,188.0,4,3,5,4,4,5,158.0,1008.0,5,1,SBrkr,0,4,4,7,1,3,3,2,8,1,12.506177237980513,RESIDENTIAL,42.063294,-93.639915,68.0,3.817296911841879,2.5,166,3133.0
1114,907175060,217000,1-STORY 1946 & NEWER ALL STYLES,RL,9236,2,CollgCr,Norm,Norm,1Story,6,5,1997,1997,Gable,VinylSd,0.0,3,4,5,4,4,5,279.0,1479.0,5,1,SBrkr,0,3,4,7,0,2,2,2,7,1,12.287652632522596,RESIDENTIAL,42.018123,-93.692221,79.0,5.728733419655254,3.0,195,2694.0
1115,908228010,108500,1-STORY W/FINISHED ATTIC ALL AGES,RL,10042,3,Edwards,Norm,Norm,1.5Fin,6,8,1920,1995,Gable,Wd Sdng,0.0,3,3,4,3,1,1,238.0,660.0,3,1,SBrkr,0,2,3,7,1,1,1,2,8,1,11.594505451962652,RESIDENTIAL,42.021436,-93.660303,62.0,3.0963491825382774,2.0,84,1287.0
1116,905480180,120000,1-STORY 1946 & NEWER ALL STYLES,RL,9060,3,Edwards,Artery,Norm,1Story,5,6,1957,2006,Hip,Wd Sdng,98.0,3,3,5,0,0,0,0.0,0.0,5,1,SBrkr,0,3,3,7,1,2,1,2,6,1,11.695247021764184,RESIDENTIAL,42.022824,-93.658537,60.0,2.90863792207941,1.0,296,1340.0
1117,534201240,141000,2-STORY 1946 & NEWER,RL,8814,3,NAmes,Feedr,Norm,2Story,5,6,1968,1968,Gable,MetalSd,0.0,3,3,3,3,1,1,0.0,732.0,5,1,SBrkr,0,4,3,7,0,1,2,2,6,1,11.856515169360303,RESIDENTIAL,42.0458538,-93.6264356,73.0,1.6780994825102882,1.5,40,2196.0
1118,528441020,253000,2-STORY 1946 & NEWER,RL,9675,3,Somerst,Norm,Norm,2Story,7,5,2005,2005,Gable,VinylSd,0.0,4,3,5,4,2,5,772.0,1113.0,5,1,SBrkr,0,3,4,7,1,2,2,2,2,1,12.441144767709655,RESIDENTIAL,42.053258,-93.641251,75.0,2.8349675934725367,2.5,48,2312.0
1119,527164090,174000,2-STORY 1946 & NEWER,RL,8125,3,Gilbert,Norm,Norm,2Story,6,5,1994,1995,Gable,HdBoard,0.0,3,3,5,4,1,1,702.0,702.0,4,1,SBrkr,0,3,3,7,1,3,2,2,3,1,12.066810578196666,RESIDENTIAL,42.058173,-93.636822,65.0,3.1964576235382056,2.5,36,1481.0
1120,909277070,110000,1-1/2 STORY FINISHED ALL AGES,RL,9260,2,Crawfor,Feedr,Norm,1.5Fin,5,4,1938,1950,Gable,Wd Sdng,0.0,3,3,4,3,1,1,884.0,884.0,3,1,FuseF,0,3,3,7,0,1,1,2,3,1,11.608235644774552,RESIDENTIAL,42.018766,-93.639497,68.0,1.795693944873716,1.0,164,1374.0
1121,534400060,180500,1-STORY 1946 & NEWER ALL STYLES,RL,10175,2,NAmes,Norm,Norm,1Story,6,5,1964,1964,Gable,HdBoard,272.0,3,3,3,3,1,3,935.0,1425.0,4,1,SBrkr,0,3,3,7,1,2,2,2,7,1,12.103486056755072,RESIDENTIAL,42.04066,-93.629555,100.0,1.1591244360415218,2.0,407,1915.0
1122,907290210,140000,1-STORY PUD 1946 & NEWER,RM,4435,3,CollgCr,Norm,Norm,1Story,6,5,2003,2003,Gable,VinylSd,170.0,4,3,5,4,3,5,163.0,848.0,5,1,SBrkr,0,1,4,7,0,3,2,2,5,1,11.84939770159144,RESIDENTIAL,42.016271,-93.681439,68.0,4.93403752209396,2.0,140,1533.0
1123,906204150,262280,2-STORY 1946 & NEWER,RL,11839,3,SawyerW,Norm,Norm,2Story,7,5,1990,1990,Hip,HdBoard,99.0,3,3,5,4,1,5,390.0,1475.0,5,1,SBrkr,0,4,4,7,1,1,2,2,5,1,12.477167914377556,RESIDENTIAL,42.031766,-93.683223,86.0,4.810029005726416,3.5,313,3414.0
1124,531451150,128000,2-STORY PUD - 1946 & NEWER,RL,8012,3,SawyerW,Norm,Norm,2Story,6,5,1980,1980,Gable,Plywood,0.0,3,3,3,3,1,1,630.0,630.0,5,1,SBrkr,0,2,3,7,2,2,1,2,7,1,11.759785542901756,RESIDENTIAL,42.034569,-93.686413,50.0,5.089474787812024,1.5,340,1266.0
